seg_id,u,v,key,street,highway,length_m,lat,lon,light,encl_frontage,encl_height,poi_density,poi_night_density,transit_night_400m,vis_sidewalk,vis_vegetation,vis_sky,vis_building,vis_pole,has_visual,car_free,traffic_class,maxspeed_mph,lanes,traffic_exposure,sidewalk_present,crossing_near,day_safety,comfort_night,geometry_wkt
3465,8225216610,8225216611,0,nan,footway,82.5,43.6262,-116.1939,0.0141,1.0,4.7092,0,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.0748,"LINESTRING (-116.193936 43.626565, -116.193935 43.625823)"
3466,8228573506,8228573511,0,nan,footway,54.3,43.6216,-116.2127,0.0997,1.0,4.53,5,0,9,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.4581,"LINESTRING (-116.213017 43.621696, -116.21246 43.62142)"
3467,8228573517,8228573518,0,nan,footway,56.2,43.6273,-116.2142,0.0224,1.0,4.6333,4,0,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.1766,"LINESTRING (-116.214442 43.627488, -116.213934 43.627141)"
3468,8228573521,8228573522,0,nan,footway,57.3,43.6286,-116.2161,0.0044,1.0,6.2602,0,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.2028,"LINESTRING (-116.216324 43.628758, -116.21581 43.628402)"
3469,8235223502,8235235586,0,nan,footway,79.9,43.6116,-116.19,0.1364,1.0,7.779,137,1,3,0.001,0.3319,0.0698,0.0494,0.0036,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.0828,"LINESTRING (-116.190277 43.61133, -116.189709 43.611919)"
3470,8235223510,8235223511,0,nan,footway,118.0,43.6117,-116.1868,0.0392,1.0,5.0307,1,0,0,0.0208,0.3716,0.035,0.0399,0.0031,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.0417,"LINESTRING (-116.187519 43.611722, -116.18625 43.611725, -116.186182 43.611704, -116.1861 43.611715, -116.186061 43.611721)"
3471,8235223512,8235235553,0,nan,footway,63.8,43.6119,-116.1892,0.0507,1.0,4.7272,1,0,1,0.0188,0.3712,0.0184,0.0608,0.0046,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.094,"LINESTRING (-116.189527 43.612054, -116.188916 43.611736, -116.188878 43.61173)"
3472,8235223512,8235235618,0,nan,footway,103.0,43.6117,-116.1882,0.0478,1.0,5.0062,1,0,0,0.0045,0.3148,0.0325,0.0716,0.0014,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.0446,"LINESTRING (-116.1876 43.611721, -116.18878 43.611715, -116.188878 43.61173)"
3473,8235223516,8235235418,0,East McKinley Street,residential,36.6,43.6116,-116.1855,0.0127,1.0,4.9112,1,0,0,0.0082,0.3146,0.1339,0.0363,0.0029,True,0.0,2.0,25.0,2.0,0.179,0.5,4.0,0.881,0.0293,"LINESTRING (-116.18569 43.611636, -116.185235 43.61164)"
3474,8235235469,8235235642,0,nan,footway,40.1,43.6097,-116.1855,0.2162,1.0,3.7398,2,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.057,"LINESTRING (-116.185625 43.609577, -116.185368 43.609886)"
3475,8235235469,8235235841,0,nan,footway,41.8,43.61,-116.1852,0.0376,1.0,3.7398,1,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.1172,"LINESTRING (-116.185101 43.610208, -116.185368 43.609886)"
3476,8235235471,8235235819,0,nan,footway,43.3,43.6092,-116.1859,0.035,1.0,4.7881,17,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.0,"LINESTRING (-116.185761 43.609414, -116.186038 43.60908)"
3477,8235235471,8645975029,0,nan,footway,44.9,43.6089,-116.1862,0.0731,0.3333,4.7597,17,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.2153,"LINESTRING (-116.186309 43.608733, -116.186316 43.608741, -116.186038 43.60908)"
3478,8235235473,8235373052,0,East Warm Springs Avenue,tertiary,109.7,43.6084,-116.1858,0.2841,0.8571,5.8464,1,0,0,0.0103,0.3512,0.1096,0.0234,0.0084,True,0.0,3.0,30.0,2.0,0.321,0.5,7.0,0.773,0.1972,"LINESTRING (-116.185207 43.608166, -116.186378 43.608671)"
3479,8235235518,8235235529,0,nan,footway,26.0,43.6134,-116.19,0.0819,0.5,2.8733,0,0,5,0.0074,0.0707,0.2719,0.0257,0.0091,True,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.4903,"LINESTRING (-116.190009 43.613284, -116.19003 43.613306, -116.190032 43.613331, -116.190021 43.613356, -116.190021 43.613382, -116.190032 43.613406, -116.190054 43.613427, -116.190083 43.613441, -116.190118 43.613449, -116.190153 43.613448)"
3480,8235235518,8235235531,0,nan,footway,29.7,43.6133,-116.1902,0.1893,1.0,7.5004,0,0,5,0.1237,0.052,0.3505,0.0313,0.0131,True,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.4511,"LINESTRING (-116.190103 43.613263, -116.190123 43.613279, -116.190153 43.613289, -116.190188 43.613299, -116.190217 43.613317, -116.190236 43.613341, -116.190243 43.613368, -116.190237 43.613395, -116.190218 43.61342, -116.190189 43.613438, -116.190153 43.613448)"
3481,8235235542,8235235543,0,nan,footway,50.0,43.6123,-116.1888,0.0066,1.0,3.8272,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.1075,"LINESTRING (-116.188776 43.61252, -116.18877 43.612484, -116.188767 43.612071)"
3482,8235235544,8235236550,1,nan,footway,86.7,43.6126,-116.1889,0.0672,1.0,5.1425,1,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.1078,"LINESTRING (-116.189264 43.612385, -116.189024 43.612636, -116.189001 43.612642, -116.188981 43.612642, -116.188961 43.612635, -116.188945 43.612625, -116.188937 43.612603, -116.18893 43.612215)"
3483,8235235551,8235236550,0,nan,footway,42.2,43.6122,-116.1894,0.0468,1.0,4.9762,3,0,1,0.0003,0.2006,0.0846,0.1112,0.0065,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.0483,"LINESTRING (-116.189264 43.612385, -116.189563 43.612073)"
3484,8235235556,8235235559,0,nan,footway,41.0,43.6123,-116.1895,0.0312,1.0,4.9762,4,0,1,0.0168,0.191,0.1063,0.1193,0.0035,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.0265,"LINESTRING (-116.189374 43.61244, -116.189639 43.612164, -116.189673 43.612144)"
3485,8235235559,12677637365,0,nan,footway,50.8,43.6126,-116.1892,0.0261,1.0,5.1425,1,0,1,0.0035,0.3348,0.0639,0.014,0.0042,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0918,"LINESTRING (-116.189015 43.612817, -116.189046 43.612782, -116.189374 43.61244)"
3486,8235235561,8235235562,0,nan,footway,41.7,43.6118,-116.19,0.362,1.0,8.1906,135,0,3,0.0014,0.3488,0.0964,0.028,0.0053,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.0751,"LINESTRING (-116.190133 43.611687, -116.189836 43.611994)"
3487,8235235562,8235235585,0,nan,footway,39.2,43.6115,-116.1903,0.0361,1.0,7.1618,3,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.1833,"LINESTRING (-116.190412 43.611398, -116.190133 43.611687)"
3488,8235235563,8235235571,0,East Bannock Street,unclassified,67.6,43.6115,-116.1908,0.0154,1.0,13.5468,6,0,4,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,6.0,0.881,0.2498,"LINESTRING (-116.191186 43.611658, -116.1905 43.611308)"
3489,8235235564,12677636567,0,nan,footway,40.7,43.6111,-116.1907,0.1014,1.0,5.6581,2,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.2076,"LINESTRING (-116.190579 43.611225, -116.190869 43.610925)"
3490,8235235565,8235235566,0,nan,footway,38.6,43.6128,-116.1888,0.0209,1.0,3.6048,0,0,1,0.2257,0.2898,0.0172,0.075,0.0012,True,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.1082,"LINESTRING (-116.188807 43.61302, -116.188802 43.612674)"
3491,8235235568,8235236549,0,nan,footway,109.6,43.6134,-116.1882,0.0381,1.0,5.3854,0,0,0,0.035,0.1938,0.1924,0.0438,0.0056,True,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.096,"LINESTRING (-116.188867 43.613379, -116.187505 43.613384)"
3492,8235235570,8235235581,0,nan,footway,40.5,43.6119,-116.191,0.0526,1.0,9.6406,141,0,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0201,"LINESTRING (-116.191111 43.611734, -116.190821 43.612032)"
3493,8235235580,8235235581,0,nan,footway,67.5,43.6116,-116.1908,0.0178,1.0,14.2835,6,0,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.2559,"LINESTRING (-116.191111 43.611734, -116.190423 43.611387)"
3494,8235235581,8235235582,0,nan,footway,26.5,43.6118,-116.1912,0.5162,1.0,10.1084,134,0,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.2089,"LINESTRING (-116.191381 43.611871, -116.191111 43.611734)"
3495,8235235582,8235235584,0,nan,footway,34.6,43.612,-116.1915,0.5853,0.5,18.6306,7,2,5,0.0025,0.135,0.2412,0.098,0.0081,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.8716,"LINESTRING (-116.191636 43.612057, -116.191535 43.612008, -116.191486 43.611984, -116.191527 43.611935, -116.19147 43.61191, -116.191381 43.611871)"
3496,8235235592,8235235593,0,nan,footway,41.9,43.612,-116.192,0.0106,1.0,0.0,67,3,5,0.0238,0.0983,0.2368,0.1624,0.0045,True,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.0633,"LINESTRING (-116.192227 43.612108, -116.191801 43.611892)"
3497,8235235595,8235235596,0,nan,footway,35.6,43.6123,-116.1929,0.0,1.0,16.9932,331,1,6,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.2029,"LINESTRING (-116.19273 43.61244, -116.192986 43.612179)"
3498,8235235600,8235235603,0,nan,footway,50.0,43.6118,-116.193,0.1023,1.0,0.0,183,1,7,0.0106,0.2636,0.106,0.1178,0.0129,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.0341,"LINESTRING (-116.192863 43.612021, -116.193219 43.611652)"
3499,8235235606,8235235609,0,nan,footway,34.6,43.6129,-116.1934,0.0,1.0,18.6306,47,0,6,0.0098,0.0718,0.1276,0.2607,0.0161,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.2465,"LINESTRING (-116.193613 43.613009, -116.193387 43.612896, -116.193396 43.612784)"
3500,8235235609,11783921589,0,nan,footway,83.3,43.6133,-116.1933,0.0198,1.0,18.6306,70,0,6,0.0069,0.0867,0.1539,0.1811,0.0076,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.2267,"LINESTRING (-116.193018 43.613623, -116.193613 43.613009)"
3501,8235235616,8235235617,0,nan,footway,119.7,43.611,-116.1878,0.0015,1.0,4.5985,1,0,0,0.0522,0.4758,0.1027,0.0328,0.0026,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0192,"LINESTRING (-116.187818 43.611534, -116.187823 43.610458)"
3502,8235235619,8235235621,0,nan,footway,50.0,43.6113,-116.1876,0.0026,1.0,4.2187,1,0,0,0.0984,0.4058,0.0947,0.0362,0.0045,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0123,"LINESTRING (-116.187622 43.611088, -116.187633 43.611123, -116.187644 43.611158, -116.187637 43.611536)"
3503,8235235621,8235235622,0,nan,footway,60.9,43.6108,-116.1876,0.0082,1.0,4.0619,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,1.0,0.92,0.0112,"LINESTRING (-116.187623 43.610541, -116.187622 43.611038, -116.187622 43.611088)"
3504,8235235628,8235235632,0,nan,footway,45.9,43.6104,-116.1895,0.3682,0.0,0.0,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,1.0,0.92,0.4104,"LINESTRING (-116.189817 43.61034, -116.189738 43.610359, -116.189644 43.610362, -116.189533 43.610354, -116.189258 43.610312)"
3505,8235235644,8235235660,0,nan,footway,117.2,43.6099,-116.1864,0.0059,1.0,4.8075,18,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.0,"LINESTRING (-116.187028 43.610181, -116.185777 43.609642)"
3506,8235235644,8235235827,0,nan,footway,40.1,43.6098,-116.1856,0.0577,1.0,4.7264,6,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.0,"LINESTRING (-116.185519 43.609951, -116.185777 43.609642)"
3507,8235235652,9529570114,0,nan,footway,38.8,43.6095,-116.1876,0.3105,1.0,0.0,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.0,"LINESTRING (-116.187483 43.609637, -116.187721 43.609334)"
3508,8235235652,8235235830,0,nan,footway,117.4,43.6091,-116.1871,0.3913,0.5714,0.0,19,1,0,0.1068,0.389,0.0205,0.0843,0.0051,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.0702,"LINESTRING (-116.186467 43.608795, -116.18704 43.60904, -116.187721 43.609334)"
3509,8235235653,8235235656,0,nan,footway,33.7,43.6114,-116.186,0.0208,1.0,5.4851,1,0,0,0.0187,0.4234,0.0413,0.0764,0.0261,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0421,"LINESTRING (-116.186097 43.61129, -116.18588 43.611549)"
3510,8235235656,8235235761,0,nan,footway,40.9,43.6111,-116.1862,0.0118,1.0,0.0,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0,"LINESTRING (-116.186361 43.610976, -116.186097 43.61129)"
3511,8235235657,8235235825,0,East Jefferson Street,residential,116.9,43.6106,-116.1858,0.0398,1.0,4.9826,2,1,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,6.0,0.881,0.1141,"LINESTRING (-116.185176 43.610364, -116.186423 43.610901)"
3512,8235235658,8235235659,0,nan,footway,41.8,43.6107,-116.1866,0.0332,1.0,5.6219,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.0492,"LINESTRING (-116.186769 43.610489, -116.186499 43.610811)"
3513,8235235658,8235235826,0,nan,footway,116.9,43.6105,-116.1859,0.0811,1.0,5.4284,2,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.1377,"LINESTRING (-116.185251 43.610273, -116.186499 43.610811)"
3514,8235235659,8235235660,0,nan,footway,40.2,43.6103,-116.1869,0.0,1.0,5.3411,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.0317,"LINESTRING (-116.187028 43.610181, -116.186769 43.610489)"
3515,8235235661,8235235683,0,East Bannock Street,residential,62.1,43.61,-116.1868,0.0,1.0,4.0734,14,1,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,2.0,0.881,0.0,"LINESTRING (-116.18643 43.609817, -116.187093 43.610102)"
3516,8235235671,8235235676,0,nan,path,100.0,43.6101,-116.1873,0.0204,1.0,4.178,2,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.0,"LINESTRING (-116.187855 43.610372, -116.187795 43.610345, -116.187741 43.610338, -116.187709 43.610298, -116.187305 43.61012, -116.187293 43.610108, -116.18729 43.61009, -116.187566 43.609758)"
3517,8235235683,8235235828,0,East Bannock Street,residential,55.1,43.6097,-116.1861,0.0343,1.0,4.5911,18,1,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,6.0,0.881,0.0,"LINESTRING (-116.185841 43.609565, -116.18643 43.609817)"
3518,8235235685,8235235686,0,nan,footway,27.1,43.6096,-116.1864,0.0,1.0,5.5318,17,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.0,"LINESTRING (-116.186289 43.60952, -116.186579 43.609643)"
3519,8235235687,9529570112,0,North Bruce Avenue,residential,49.4,43.6099,-116.1874,0.0,1.0,5.0338,3,0,0,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,3.0,0.881,0.0,"LINESTRING (-116.18755 43.609667, -116.187232 43.610048)"
3520,8235235760,8235235761,0,nan,footway,116.9,43.6107,-116.1857,0.0114,1.0,5.3705,3,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.0894,"LINESTRING (-116.186361 43.610976, -116.185113 43.610438)"
3521,8235235821,8235235829,0,nan,footway,55.9,43.6093,-116.1861,0.0081,0.75,0.0,18,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.0,"LINESTRING (-116.186272 43.609048, -116.185913 43.609479)"
3522,8235235821,8235235822,0,nan,footway,55.2,43.6096,-116.1862,0.0075,1.0,5.6552,18,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.0,"LINESTRING (-116.186502 43.609733, -116.185956 43.609498, -116.185913 43.609479)"
3523,8235235822,8235235823,0,nan,footway,62.0,43.6099,-116.1868,0.0,1.0,5.7785,17,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.0,"LINESTRING (-116.187164 43.610018, -116.186502 43.609733)"
3524,8235235823,9529570114,0,nan,footway,49.5,43.6098,-116.1873,0.0,1.0,0.0,8,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.0,"LINESTRING (-116.187483 43.609637, -116.187164 43.610018)"
3525,8235235826,8235235827,0,nan,footway,41.8,43.6101,-116.1854,0.0614,1.0,4.7264,1,1,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.1464,"LINESTRING (-116.185519 43.609951, -116.185251 43.610273)"
3526,8235235829,8235235830,0,nan,footway,32.2,43.6089,-116.1864,0.6692,0.0,0.0,15,1,0,0.1002,0.4918,0.0399,0.0033,0.0073,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.3812,"LINESTRING (-116.186467 43.608795, -116.186272 43.609048)"
3527,8235391794,8645975029,0,nan,footway,108.6,43.6085,-116.1857,0.9148,0.8571,6.8696,2,0,0,0.0282,0.4286,0.0912,0.0115,0.0036,True,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.4292,"LINESTRING (-116.186309 43.608733, -116.1863 43.608723, -116.185156 43.608229)"
3528,8270974413,8271477518,0,nan,path,46.7,43.605,-116.2108,0.0245,1.0,7.8283,0,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,10.0,0.92,0.2844,"LINESTRING (-116.210484 43.604879, -116.211025 43.605028)"
3529,8270974413,8270974416,0,nan,path,31.0,43.605,-116.2111,0.167,1.0,6.1761,1,1,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.3709,"LINESTRING (-116.211309 43.60501, -116.211066 43.604943, -116.211025 43.605028)"
3530,8271477526,8271477528,0,nan,path,29.2,43.6091,-116.2109,0.0041,1.0,4.9338,5,1,5,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.3167,"LINESTRING (-116.210725 43.609064, -116.211062 43.60916)"
3531,8271477528,8271477531,0,nan,footway,43.7,43.609,-116.2105,0.0032,1.0,4.9338,5,1,5,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.3164,"LINESTRING (-116.210217 43.608926, -116.210725 43.609064)"
3532,8271477528,8271477529,0,nan,footway,39.9,43.6092,-116.2106,0.0,1.0,9.2892,5,1,5,0.0346,0.3096,0.0,0.0618,0.0048,True,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.3729,"LINESTRING (-116.210548 43.609398, -116.210725 43.609064)"
3533,8271477531,8271477532,0,nan,footway,33.8,43.6088,-116.2103,0.0168,1.0,4.9338,2,0,5,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.269,"LINESTRING (-116.210365 43.608641, -116.210217 43.608926)"
3534,8271477538,8271477549,0,nan,footway,95.9,43.6042,-116.2156,0.0,1.0,11.4833,2,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,1.0,0.92,0.1808,"LINESTRING (-116.2151 43.603908, -116.215104 43.603925, -116.215116 43.603939, -116.215202 43.603985, -116.215208 43.603995, -116.215223 43.604004, -116.215242 43.604008, -116.215546 43.604172, -116.215587 43.604178, -116.215617 43.604169, -116.215895 43.603905, -116.21584 43.603872)"
3535,8271477557,8271477559,0,nan,footway,165.6,43.6045,-116.2144,0.0,0.4,11.1964,6,2,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.4758,"LINESTRING (-116.213805 43.605141, -116.213834 43.605113, -116.213907 43.605043, -116.214974 43.604016, -116.215014 43.603992, -116.215047 43.603955)"
3536,8271477571,8271477577,0,nan,footway,42.5,43.6055,-116.2137,0.0,1.0,5.8915,0,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.1956,"LINESTRING (-116.213819 43.605648, -116.213673 43.605567, -116.213738 43.605503, -116.213691 43.605474, -116.213716 43.605459, -116.213736 43.60544, -116.213803 43.60538)"
3537,8271477571,8271477598,0,nan,footway,43.1,43.6053,-116.214,0.0,1.0,6.6344,1,1,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.2591,"LINESTRING (-116.214134 43.605123, -116.213928 43.605323, -116.213908 43.605311, -116.213887 43.605303, -116.213869 43.605304, -116.213857 43.605314, -116.213839 43.605343, -116.213803 43.60538)"
3538,8271477577,8271477588,0,nan,path,125.6,43.6055,-116.2132,0.0,1.0,6.6434,3,1,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.2637,"LINESTRING (-116.213385 43.605882, -116.213152 43.605764, -116.21305 43.605709, -116.213031 43.605694, -116.213027 43.605679, -116.213036 43.605662, -116.213077 43.605614, -116.213186 43.605518, -116.213653 43.605769, -116.21374 43.605678, -116.213764 43.605664, -116.213819 43.605648)"
3539,8271477577,8271477612,0,nan,path,94.7,43.6056,-116.2143,0.0,1.0,6.9479,1,1,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.2633,"LINESTRING (-116.214655 43.605246, -116.21464 43.605274, -116.214615 43.605309, -116.214458 43.605459, -116.214316 43.605596, -116.214296 43.605611, -116.214276 43.605635, -116.214227 43.605649, -116.21419 43.60565, -116.214124 43.605612, -116.214094 43.605595, -116.214035 43.605623, -116.213993 43.605604, -116.213819 43.605648)"
3540,8271477598,8271477636,0,nan,footway,36.4,43.6052,-116.2143,0.0,1.0,8.1898,1,1,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.2785,"LINESTRING (-116.21446 43.605145, -116.214352 43.605246, -116.214333 43.605235, -116.214134 43.605123)"
3541,8271477612,8271477619,0,nan,path,52.1,43.6051,-116.2149,0.0,1.0,7.3121,1,1,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.268,"LINESTRING (-116.215047 43.604876, -116.214978 43.60496, -116.214927 43.605005, -116.214852 43.605062, -116.214833 43.605089, -116.21479 43.605138, -116.214696 43.605223, -116.214655 43.605246)"
3542,8271477619,8271477642,0,nan,path,65.6,43.6046,-116.2153,0.0,1.0,5.8817,1,1,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.2482,"LINESTRING (-116.215097 43.604448, -116.215281 43.604548, -116.215341 43.604581, -116.21534 43.604606, -116.215318 43.604633, -116.215209 43.604737, -116.215114 43.60482, -116.215047 43.604876)"
3543,8271477630,8271477642,0,nan,footway,65.1,43.6045,-116.2148,0.0,0.5,5.8817,1,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.3103,"LINESTRING (-116.215097 43.604448, -116.214938 43.604362, -116.214893 43.604402, -116.214868 43.604391, -116.214729 43.604527, -116.214946 43.604649)"
3544,8271477630,8271477642,1,nan,path,27.6,43.6046,-116.215,0.0,1.0,5.8817,0,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.1954,"LINESTRING (-116.215097 43.604448, -116.215026 43.604588, -116.215019 43.604612, -116.215017 43.604634, -116.214946 43.604649)"
3545,8271477631,8271477636,0,nan,footway,94.1,43.6048,-116.2144,0.0,1.0,8.0274,3,2,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.2873,"LINESTRING (-116.21446 43.605145, -116.214469 43.605136, -116.214252 43.605013, -116.214631 43.604652, -116.214831 43.604761)"
3546,8324061595,9955624989,0,West River Street,secondary,44.4,43.6173,-116.2163,0.243,1.0,7.1053,4,0,1,0.0348,0.166,0.2883,0.0707,0.0053,True,0.0,4.0,30.0,5.0,1.0,0.5,5.0,0.705,0.1411,"LINESTRING (-116.216184 43.617086, -116.216429 43.617444)"
3547,8324061599,9955624998,0,nan,footway,65.6,43.618,-116.2162,0.2661,1.0,0.0,11,1,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.1301,"LINESTRING (-116.216542 43.617875, -116.216494 43.61789, -116.215976 43.618067, -116.215805 43.618126)"
3548,8339775411,9353771663,0,nan,footway,54.4,43.6015,-116.212,0.2244,0.0,0.0,3,0,2,0.208,0.4099,0.1468,0.0204,0.0115,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.3102,"LINESTRING (-116.211851 43.601303, -116.211872 43.601343, -116.212089 43.60176)"
3549,8339775411,9353771656,0,West Parkview Place,residential,28.8,43.6019,-116.212,0.1371,1.0,0.0,0,0,3,0.0421,0.2326,0.32,0.0502,0.0235,True,0.0,2.0,25.0,2.0,0.179,0.5,3.0,0.881,0.0996,"LINESTRING (-116.211924 43.601977, -116.211935 43.60192, -116.212018 43.601792, -116.212031 43.601785, -116.212089 43.60176)"
3550,8375020733,9130539410,0,South 24th Street,residential,92.4,43.6201,-116.2198,0.4804,1.0,8.152,0,0,4,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,2.0,0.881,0.5191,"LINESTRING (-116.219754 43.620564, -116.219756 43.619733)"
3551,8444319012,8444326618,0,nan,footway,35.2,43.62,-116.1908,0.0,0.5,0.0,0,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.2097,"LINESTRING (-116.190866 43.61982, -116.190793 43.619893, -116.190767 43.619942, -116.190745 43.620013, -116.19074 43.620062, -116.19074 43.620105, -116.190728 43.62011)"
3552,8444326637,8444326772,0,nan,footway,27.1,43.6193,-116.1905,0.0,0.5,0.0,0,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.2097,"LINESTRING (-116.190474 43.619407, -116.190483 43.619373, -116.190516 43.619353, -116.190418 43.61919)"
3553,8444326656,8444326659,0,nan,footway,126.3,43.6173,-116.192,0.0078,0.75,4.9944,1,0,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.3235,"LINESTRING (-116.192276 43.617823, -116.191998 43.617285, -116.191865 43.617151, -116.191667 43.616781)"
